aX,aY,aZ,gX,gY,gZ
0.033,0.105,0.98,1.282,-2.014,0.244
0.046,0.114,0.963,2.686,-3.357,0.671
0.054,0.115,0.962,5.249,-7.202,1.099
0.089,0.119,0.979,6.165,-9.644,2.38
0.115,0.13,0.993,8.484,-9.888,4.456
0.169,0.163,1.031,10.01,-6.531,4.211
0.198,0.181,1.045,8.789,0.122,5.066
0.297,0.256,1.048,5.31,2.258,6.531
0.365,0.306,1.044,1.343,5.249,6.531
0.54,0.343,1.032,-6.653,18.616,0.122
0.652,0.337,1.002,-11.719,27.832,-0.793
0.766,0.35,0.947,-21.24,44.556,10.681
1.003,0.48,0.807,-23.071,49.5,15.32
1.181,0.55,0.737,-22.339,53.04,4.883
1.715,0.509,0.56,-21.912,53.894,-5.981
2.015,0.361,0.501,-10.498,49.438,-12.085
2.462,-0.047,0.581,8.423,54.138,0.61
2.528,-0.249,0.67,59.387,100.891,38.696
2.41,-0.678,0.651,77.942,123.84,52.673
2.271,-0.907,0.545,93.445,97.534,70.618
1.814,-1.373,0.532,103.394,49.805,78.125
1.463,-1.616,0.719,146.545,-37.048,112.366
0.59,-1.96,1.371,170.349,-52.917,151.428
0.162,-2.021,1.685,167.236,-22.583,253.906
-0.599,-1.919,1.959,132.263,4.578,295.105
-0.965,-1.71,1.933,52.307,43.03,331.482
-1.583,-1.254,1.751,31.555,53.284,322.571
-1.722,-1.107,1.664,41.565,61.462,263.428
-1.728,-0.923,1.531,54.993,62.805,233.032
-1.676,-0.873,1.465,59.021,58.533,206.177
-0.355,-1.063,1.839,120.422,-16.541,226.501
-0.628,-0.878,1.775,69.214,64.087,267.944
-0.86,-0.748,1.29,50.415,84.106,247.009
-0.858,-0.779,1.081,40.1,49.072,192.749
-0.923,-0.809,1.017,50.842,22.827,177.979
-0.953,-0.782,1.03,75.5,14.221,158.386
-0.842,-0.731,0.89,77.087,15.564,147.705
-0.744,-0.729,0.847,73.364,-6.653,134.338
-0.656,-0.731,0.952,75.073,-15.869,133.057
-0.673,-0.724,1.023,69.702,-22.827,131.897
-0.707,-0.698,1.133,51.819,-39.612,128.235
-0.708,-0.667,1.189,22.522,-66.772,123.108
-0.687,-0.53,1.207,-28.809,-86.365,115.845
-0.671,-0.423,1.146,-34.668,-65.125,113.403
-0.657,-0.305,1.071,-26.917,-24.414,101.318
-0.635,-0.103,0.989,-25.391,-21.057,90.82
-0.616,-0.038,0.984,-28.992,-23.499,67.322
-0.544,0.03,0.953,-29.175,-20.02,57.556
-0.494,0.057,0.931,-15.93,-7.263,39.917
-0.396,0.085,0.917,-5.615,-3.601,31.006
-0.335,0.079,0.933,8.667,-2.625,18.311
-0.214,0.047,0.973,13.611,-1.16,14.954
-0.159,0.035,0.977,16.174,0.488,12.085
-0.115,0.023,0.98,8.24,-7.812,6.47
-0.057,-0.005,0.999,3.601,-12.451,2.441
-0.022,-0.027,1.006,8.057,-6.775,-6.47
0.069,-0.09,1.024,13.794,-0.977,-10.498
0.117,-0.128,1.035,18.066,2.563,-14.465
0.173,-0.184,1.076,15.625,1.16,-13
0.184,-0.191,1.09,11.658,1.221,-9.705
1.633,-0.417,0.624,11.78,144.47,115.845
1.537,-0.486,0.61,25.208,139.465,129.272
1.218,-0.606,0.665,65.674,100.586,166.016
0.968,-0.681,0.745,85.754,74.829,185.12
0.67,-0.785,0.885,118.53,28.32,210.266
0.048,-0.947,1.405,131.653,10.925,220.276
-0.238,-0.924,1.68,126.831,7.08,237.305
-0.637,-0.734,1.861,108.215,25.757,237.793
-0.727,-0.671,1.738,74.707,72.266,210.51
-0.784,-0.687,1.382,68.176,79.468,190.002
-0.787,-0.744,1.312,82.275,59.265,149.414
-0.744,-0.846,1.366,97.473,48.279,127.808
-0.692,-0.855,1.349,107.544,37.292,93.445
-0.512,-0.839,1.211,98.816,28.503,86.426
-0.425,-0.851,1.177,71.167,3.296,96.68
-0.386,-0.788,1.143,58.716,-8.24,110.474
-0.42,-0.689,1.12,32.349,-37.659,133.972
-0.536,-0.45,1.085,16.235,-51.941,133.484
-0.568,-0.363,1.067,-9.033,-61.279,118.774
-0.599,-0.251,1.078,-10.254,-57.983,111.084
-0.605,-0.207,1.11,2.197,-37.903,93.75
-0.54,-0.128,1.119,8.728,-24.658,81.726
-0.474,-0.1,1.088,11.597,-14.771,68.054
-0.354,-0.087,1.03,5.371,-12.939,43.274
-0.321,-0.092,1.022,2.075,-15.32,34.973
-0.267,-0.097,1.03,4.639,-12.207,25.33
-0.23,-0.086,1.033,6.348,-9.46,22.583
-0.158,-0.05,1.022,4.272,-7.019,20.935
-0.138,-0.028,1.021,4.272,-5.981,20.752
-0.13,-0.002,1.029,5.554,-3.967,17.09
1.447,-0.209,0.789,12.512,100.83,90.637
1.406,-0.275,0.779,29.907,78.308,111.755
1.207,-0.4,0.822,41.443,63.354,117.981
1.081,-0.465,0.876,66.589,25.024,123.901
0.765,-0.625,1.034,79.163,6.592,127.075
0.566,-0.715,1.122,100.464,-11.78,140.381
0.139,-0.902,1.318,108.215,-16.907,148.56
-0.061,-0.965,1.454,114.99,-32.837,159.668
-0.433,-0.875,1.679,106.873,-30.884,165.405
-0.607,-0.785,1.674,70.068,12.573,177.673
-0.89,-0.675,1.431,53.833,40.344,178.467
-0.956,-0.641,1.279,44.8,67.261,159.851
-0.954,-0.552,1.047,45.837,60.791,143.066
-0.912,-0.532,0.96,44.006,23.682,109.497
-0.771,-0.562,0.877,45.532,5.554,96.741
-0.665,-0.591,0.9,55.054,-11.963,86.487
-0.488,-0.601,0.974,55.42,-13,90.637
-0.468,-0.578,0.986,39.612,-21.606,108.765
-0.542,-0.469,1.016,22.644,-35.522,114.502
-0.578,-0.403,1.038,2.197,-50.964,114.197
-0.588,-0.336,1.048,-25.574,-60.913,101.013
-0.568,-0.175,1.036,-25.452,-52.979,91.919
-0.547,-0.092,1.021,-9.521,-29.358,71.167
-0.492,0.016,0.999,-1.282,-21.301,59.326
-0.461,0.019,1,9.46,-15.137,32.593
-0.386,-0.024,1.039,9.888,-15.991,21.79
-0.352,-0.027,1.056,1.953,-14.526,10.315
-0.279,0.002,1.025,-0.977,-8.85,7.751
-0.245,0.015,0.994,1.709,-2.014,3.174
-0.187,0.042,0.975,5.249,-4.089,-0.549
1.401,-0.456,0.575,131.226,53.04,70.374
1.313,-0.781,0.771,146.79,35.217,84.351
1.232,-0.964,0.924,159.241,10.864,139.343
0.953,-1.312,1.301,157.715,3.174,173.828
0.769,-1.41,1.501,143.982,1.892,233.276
0.258,-1.339,1.728,132.874,15.747,258.118
-0.041,-1.219,1.738,117.371,49.316,281.494
-0.512,-1.031,1.667,110.474,52.673,273.621
-0.652,-0.986,1.589,85.51,30.396,235.596
-0.757,-0.93,1.35,74.585,14.771,214.6
-0.787,-0.915,1.242,75.5,-17.578,184.326
-0.845,-0.858,1.122,83.252,-32.227,172.729
-0.827,-0.795,1.095,89.478,-55.725,151.917
-0.772,-0.661,1.095,83.557,-67.261,143.738
-0.76,-0.641,1.12,61.218,-73.73,136.475
-0.754,-0.6,1.142,48.767,-64.697,138.733
-0.767,-0.541,1.121,20.935,-50.659,138.855
-0.745,-0.404,1.103,6.836,-49.072,132.019
-0.688,-0.341,1.087,-4.211,-34.18,107.91
-0.531,-0.242,1.011,-2.441,-24.109,95.459
-0.479,-0.194,0.981,-4.089,-19.287,79.102
-0.455,-0.101,0.984,-5.859,-17.7,73.303
-0.436,-0.068,0.986,6.287,5.737,57.617
-0.35,-0.033,0.963,14.343,12.268,46.57
-0.302,-0.024,0.964,3.296,-10.193,25.879
-0.2,-0.001,0.971,-7.874,-20.325,20.935
-0.153,0.018,0.957,-4.944,-8.484,19.897
-0.088,0.051,0.949,7.324,1.77,19.653
-0.069,0.06,0.978,26.55,3.784,7.935
-0.006,0.038,1.063,27.1,-2.136,-1.465
0.412,0.108,0.906,14.099,36.865,15.381
0.583,0.08,0.824,6.47,49.988,8.301
0.686,0.081,0.791,-0.61,46.448,4.456
0.891,0.129,0.792,-7.996,45.593,3.357
0.977,0.159,0.822,-4.456,61.035,7.263
1.055,0.171,0.853,10.376,112.549,16.968
1.176,0.13,0.871,15.381,133.728,20.569
1.211,0.093,0.861,19.592,145.142,25.269
1.23,0.02,0.852,25.085,139.587,28.564
1.225,-0.032,0.852,54.382,132.019,36.499
1.216,-0.262,0.832,75.989,132.141,42.175
1.193,-0.423,0.827,127.014,112.305,55.664
1.106,-0.834,1.036,150.696,80.872,61.829
1.044,-1.046,1.282,159.363,9.216,104.37
0.753,-1.246,1.65,140.808,-2.38,144.897
0.541,-1.271,1.66,105.835,34.546,217.346
0.153,-1.317,1.466,100.708,59.265,236.023
-0.017,-1.323,1.365,99.976,69.275,243.958
-0.386,-1.278,1.371,99.243,32.532,244.568
-0.559,-1.248,1.437,98.328,6.775,238.037
-0.695,-1.215,1.464,89.233,-11.047,215.881
-0.858,-1.096,1.342,80.566,-10.132,205.627
-0.905,-0.987,1.248,63.171,-13.733,191.711
-0.935,-0.715,1.106,57.312,-19.043,185.12
-0.919,-0.599,1.062,45.471,-35.889,169.495
-0.889,-0.447,1.01,37.72,-44.25,162.354
-0.885,-0.376,0.993,26.062,-47.852,148.376
-0.885,-0.222,0.982,24.841,-43.274,139.221
-0.877,-0.16,0.998,25.818,-34.302,111.633
-0.798,-0.051,1.037,22.644,-34.424,94.666
-0.901,-0.741,1.117,92.041,62.5,81.726
-0.596,-0.937,1.029,85.51,49.255,78.308
-0.489,-0.982,1.041,62.378,21.423,107.605
-0.522,-0.823,1.089,45.776,10.498,129.15
-0.607,-0.684,1.092,9.277,-16.052,140.808
-0.714,-0.445,1.076,-7.141,-33.508,132.996
-0.72,-0.34,1.078,-25.818,-56.213,111.145
-0.685,-0.17,1.065,-25.208,-53.284,97.229
-0.631,-0.11,1.03,-23.987,-29.602,79.468
-0.527,-0.049,0.945,-22.339,-21.301,74.646
-0.494,-0.046,0.922,-7.446,-15.625,56.824
-0.429,-0.056,0.948,1.587,-16.052,47.18
-0.401,-0.048,0.981,10.254,-17.578,33.508
-0.307,-0.033,1.003,10.193,-15.137,28.198
-0.258,-0.035,0.988,7.996,-9.216,18.677
-0.153,-0.068,0.961,8.85,-7.935,13.916
-0.12,-0.078,0.98,9.949,-13.855,7.935
-0.085,-0.07,1.033,8.972,-17.395,5.493
-0.066,-0.065,1.052,7.507,-19.775,1.282
-0.027,-0.065,1.068,8.667,-18.25,-0.244
-0.012,-0.071,1.077,14.343,-10.742,-4.456
0.016,-0.096,1.106,15.564,-6.836,-6.958
0.019,-0.113,1.126,11.719,-2.136,-9.583
0.018,-0.135,1.15,7.874,-1.099,-10.681
0.025,-0.143,1.142,1.892,1.343,-14.343
0.052,-0.167,1.115,0.488,3.296,-15.747
0.065,-0.178,1.1,-1.892,8.606,-15.015
0.07,-0.18,1.079,-2.197,11.841,-13.55
0.063,-0.179,1.073,-0.183,19.287,-12.573
0.056,-0.187,1.057,0.61,21.423,-13.245
0.817,0.228,1.001,1.038,80.139,45.654
1.061,0.19,0.906,2.014,88.745,51.025
1.17,0.177,0.864,6.592,94.788,71.106
1.318,0.165,0.794,9.644,98.45,83.618
1.372,0.148,0.752,18.188,114.502,104.614
1.453,0.116,0.67,23.01,123.169,113.281
1.477,0.095,0.654,28.87,127.808,126.465
1.501,-0.05,0.662,33.569,124.146,132.874
1.507,-0.163,0.665,61.157,110.779,161.682
1.407,-0.343,0.735,78.613,97.168,181.763
1.283,-0.4,0.837,106.14,59.753,214.783
0.946,-0.473,1.073,113.159,47.18,220.154
0.779,-0.525,1.159,114.685,38.025,204.346
0.474,-0.66,1.317,113.342,30.823,191.895
0.325,-0.736,1.404,113.525,17.944,182.861
-0.022,-0.818,1.587,119.141,-2.441,180.359
-0.166,-0.832,1.636,118.103,2.808,175.598
-0.244,-0.855,1.623,103.088,41.687,158.752
-0.316,-0.88,1.457,90.515,63.293,157.959
-0.359,-0.863,1.338,62.561,77.881,160.034
-0.467,-0.767,1.151,54.321,67.2,155.762
-0.521,-0.706,1.113,50.11,34.79,133.789
-0.541,-0.63,1.036,51.331,24.536,118.225
-0.493,-0.627,0.97,58.96,15.259,92.163
-0.391,-0.648,0.898,62.622,5.676,86.243
-0.384,-0.626,0.919,57.739,-31.738,86.731
-0.459,-0.462,1.007,49.255,-50.781,88.074
-0.503,-0.357,1.038,31.86,-66.406,76.599
-0.471,-0.235,1.034,27.771,-61.34,64.331
-0.406,-0.241,1.023,31.616,-39.917,43.03
1.211,-0.049,0.729,39.49,88.867,114.807
1.265,-0.17,0.725,41.626,78.674,122.131
1.238,-0.244,0.785,59.204,44.861,147.522
1.089,-0.367,0.943,71.96,34.729,160.522
0.984,-0.415,1.012,89.233,25.269,172.363
0.781,-0.552,1.132,93.567,18.188,173.523
0.688,-0.618,1.189,99.548,2.38,175.72
0.519,-0.789,1.283,99.915,-2.93,176.88
0.445,-0.885,1.341,97.046,-8.728,189.819
0.245,-0.972,1.473,90.759,-6.714,196.777
0.135,-0.979,1.499,80.2,1.099,199.036
-0.082,-0.975,1.41,58.777,33.569,196.777
-0.179,-0.952,1.322,53.528,50.293,195.19
-0.354,-0.837,1.151,53.04,64.697,186.768
-0.416,-0.762,1.09,56.519,63.782,177.185
-0.478,-0.696,1.044,73.425,60.73,148.56
-0.537,-0.611,0.935,84.412,61.89,130.066
-0.487,-0.621,0.873,94.971,39.368,100.342
-0.38,-0.697,0.849,84.29,4.333,96.497
-0.391,-0.705,0.882,49.683,-56.458,98.389
-0.452,-0.668,0.931,50.232,-53.65,95.215
-0.474,-0.636,0.958,72.327,-27.222,89.478
-0.526,-0.536,1.051,66.772,-35.339,88.379
-0.555,-0.477,1.112,21.912,-75.5,83.496
-0.568,-0.371,1.187,3.784,-78.674,78.43
-0.55,-0.323,1.174,-0.061,-41.565,65.063
-0.488,-0.235,1.105,6.531,-21.118,57.19
-0.448,-0.199,1.078,12.085,-3.723,40.833
-0.353,-0.158,1.045,8.362,-5.066,32.41
-0.303,-0.151,1.039,-0.549,-11.169,17.212
1.392,-0.015,0.696,61.584,59.692,160.095
1.248,-0.121,0.91,64.026,53.284,162.292
1.149,-0.346,1.048,65.674,52.795,169.25
1.089,-0.464,1.043,82.092,70.374,193.665
0.834,-0.569,1.026,95.093,71.472,205.322
0.645,-0.592,1.067,105.164,60.242,208.374
0.233,-0.674,1.219,110.229,18.982,188.538
0.047,-0.734,1.285,106.567,3.357,170.776
-0.117,-0.789,1.321,99.915,-10.498,136.353
-0.388,-0.799,1.339,100.159,-11.78,124.634
-0.632,-0.761,1.396,99.792,-3.54,110.535
-0.725,-0.732,1.435,95.886,7.568,106.445
-0.801,-0.694,1.432,81.116,46.143,94.91
-0.797,-0.627,1.232,74.341,64.636,84.9
-0.717,-0.609,1.082,59.265,61.829,65.491
-0.553,-0.595,0.851,53.406,38.696,59.387
-0.514,-0.58,0.823,55.115,-18.188,55.481
-0.521,-0.517,0.922,58.35,-38.452,54.871
-0.515,-0.468,0.99,52.856,-50.659,54.382
-0.42,-0.359,1.026,43.274,-48.035,53.467
-0.36,-0.315,0.998,26.794,-44.617,40.405
-0.227,-0.29,0.93,21.24,-46.509,30.273
-0.174,-0.298,0.934,21.362,-52.368,19.104
-0.118,-0.328,1.002,27.954,-47.058,18.127
-0.102,-0.339,1.036,40.344,-21.545,19.653
-0.075,-0.337,1.047,38.696,-11.536,19.47
-0.064,-0.329,1.033,19.775,-12.207,18.005
-0.066,-0.309,1.021,9.583,-17.578,18.433
-0.092,-0.287,1.027,3.601,-21.301,20.691
-0.158,-0.231,1.061,7.019,-18.25,20.02
1.22,-0.403,0.604,80.383,44.8,167.236
1.127,-0.467,0.655,106.75,11.536,168.762
0.882,-0.624,0.849,117.737,-11.597,167.541
0.754,-0.733,0.971,126.526,-63.721,163.94
0.469,-0.908,1.237,124.207,-84.351,165.039
0.302,-0.943,1.342,111.633,-87.585,168.884
-0.021,-0.986,1.432,105.469,-71.533,171.02
-0.171,-1.007,1.437,100.098,-52.002,174.377
-0.316,-0.998,1.432,86.548,-25.391,178.711
-0.563,-0.882,1.376,76.965,-19.653,175.598
-0.635,-0.81,1.322,59.998,-9.644,160.828
-0.714,-0.695,1.195,55.847,-4.333,150.635
-0.742,-0.648,1.143,54.199,2.38,126.648
-0.741,-0.583,1.081,54.565,3.967,114.624
-0.691,-0.57,1.056,51.453,5.554,95.581
-0.576,-0.556,0.969,46.936,2.38,90.454
-0.548,-0.538,0.93,39.124,-16.235,88.44
-0.542,-0.463,0.924,38.086,-25.635,88.684
-0.55,-0.413,0.949,36.743,-33.386,82.031
-0.546,-0.334,1.02,32.104,-35.767,74.158
-0.527,-0.291,1.057,10.559,-43.518,55.42
-0.477,-0.235,1.09,-1.465,-43.335,47.302
-0.452,-0.218,1.081,-8.24,-37.354,40.771
-0.398,-0.177,1.031,-2.136,-12.085,30.64
-0.371,-0.161,1.012,4.7,0.183,26.001
-0.344,-0.154,1.002,11.047,12.695,16.968
-0.293,-0.141,0.996,9.521,13.184,11.78
-0.273,-0.13,0.997,2.502,7.08,0.427
-0.237,-0.118,1,-1.099,2.991,-4.822
-0.217,-0.12,0.996,-3.052,0.061,-11.047
-0.505,-0.772,1.12,98.267,18.005,157.227
-0.515,-0.748,1.105,97.412,12.878,150.085
-0.528,-0.71,1.096,87.402,3.113,142.212
-0.59,-0.62,1.061,78.979,-2.319,138.367
-0.622,-0.569,1.047,60.059,-22.217,128.967
-0.651,-0.474,1.067,52.795,-33.081,122.253
-0.638,-0.429,1.102,45.349,-40.649,104.858
-0.585,-0.326,1.137,42.053,-36.987,96.802
-0.566,-0.282,1.129,37.109,-32.349,88.745
-0.512,-0.24,1.108,23.865,-26.123,70.74
-0.465,-0.229,1.1,18.066,-21.606,62.683
-0.412,-0.215,1.087,11.108,-8.85,49.866
-0.333,-0.175,1.045,8.057,-4.944,44.983
-0.303,-0.155,1.029,0.427,-7.08,36.377
-0.238,-0.138,1.004,-2.808,-10.498,31.738
-0.213,-0.126,1.005,-0.549,-13.977,24.231
-0.174,-0.095,1.033,3.906,-11.292,21.179
-0.147,-0.081,1.043,8.362,-2.197,15.137
-0.072,-0.052,1.042,5.249,-0.549,11.902
-0.033,-0.046,1.035,0.244,-1.831,7.751
0.003,-0.056,1.033,-5.859,-7.629,-3.845
0.07,-0.097,1.058,-5.554,-9.949,-9.216
0.097,-0.114,1.074,-1.709,-7.996,-16.418
0.159,-0.162,1.097,0.977,-2.93,-18.616
0.195,-0.196,1.103,3.357,6.775,-20.508
0.244,-0.251,1.103,0.427,8.179,-19.531
0.245,-0.264,1.1,-8.85,8.484,-14.954
0.231,-0.258,1.086,-11.719,10.376,-13.733
0.235,-0.246,1.071,-14.771,16.724,-13.184
0.242,-0.229,1.028,-16.602,18.616,-12.634
-0.31,-0.938,1.566,124.695,7.935,183.044
-0.408,-0.926,1.563,123.047,56.274,169.006
-0.516,-0.894,1.477,118.958,68.054,163.208
-0.596,-0.81,1.41,103.21,56.396,154.419
-0.627,-0.747,1.361,93.628,51.27,151.672
-0.647,-0.653,1.168,79.712,60.486,144.226
-0.634,-0.616,1.054,75.989,62.073,136.597
-0.601,-0.59,0.954,70.19,31.067,114.929
-0.512,-0.562,0.907,67.627,0.366,104.309
-0.476,-0.536,0.974,63.599,-50.171,88.196
-0.424,-0.464,1.13,60.608,-55.176,85.266
-0.414,-0.419,1.159,53.955,-34.668,85.876
-0.401,-0.301,1.117,50.049,-23.743,82.092
-0.379,-0.241,1.091,38.025,-22.827,62.561
-0.299,-0.168,1.098,30.579,-28.564,50.293
-0.258,-0.163,1.113,19.104,-30.334,29.236
-0.148,-0.179,1.088,18.311,-21.729,20.874
-0.084,-0.194,1.055,19.958,-3.418,14.343
-0.002,-0.208,1.027,19.409,-1.648,15.076
0.014,-0.2,1.035,16.785,-4.15,17.517
0.038,-0.148,1.033,16.663,-3.54,18.005
0.056,-0.121,1.031,18.555,-2.869,15.625
0.104,-0.085,1.04,17.578,-4.944,12.573
0.123,-0.07,1.049,9.766,-12.634,3.174
0.133,-0.063,1.07,5.554,-15.259,-2.319
0.151,-0.076,1.075,7.263,-11.108,-10.925
0.186,-0.126,1.104,11.719,-8.667,-14.343
0.201,-0.15,1.127,10.376,-3.357,-16.602
0.243,-0.185,1.12,6.653,1.709,-16.418
0.252,-0.205,1.116,-1.343,3.174,-16.724
1.046,-0.371,0.792,43.762,35.889,131.165
0.935,-0.406,0.845,53.589,28.076,144.47
0.819,-0.423,0.887,66.772,20.264,172.607
0.565,-0.452,0.931,69.763,18.005,182.8
0.417,-0.469,0.97,81.909,6.47,192.993
0.087,-0.488,1.122,92.346,-2.808,192.2
-0.051,-0.505,1.199,111.633,-12.512,174.683
-0.212,-0.574,1.272,118.164,-9.033,166.077
-0.265,-0.642,1.323,122.253,5.005,173.828
-0.401,-0.752,1.504,115.051,14.709,187.744
-0.475,-0.756,1.546,83.008,51.147,200.684
-0.526,-0.702,1.397,64.27,71.96,196.899
-0.512,-0.67,1.267,37.476,80.383,180.969
-0.473,-0.627,1.084,33.997,69.275,171.204
-0.467,-0.616,1.04,45.105,50.11,151.245
-0.436,-0.608,0.976,54.382,46.814,141.296
-0.394,-0.605,0.944,67.017,34.729,123.901
-0.307,-0.57,0.927,64.758,20.813,119.507
-0.3,-0.527,0.941,46.57,-12.085,116.882
-0.335,-0.436,0.976,36.804,-24.17,114.136
-0.358,-0.395,0.995,23.743,-36.804,109.192
-0.393,-0.296,1.048,20.386,-38.086,104.431
-0.395,-0.252,1.072,22.461,-26.184,86.06
-0.364,-0.208,1.089,27.954,-13.672,74.402
-0.334,-0.203,1.081,34.424,8.606,52.49
-0.265,-0.205,1.042,29.907,10.681,44.067
-0.229,-0.198,1.017,21.606,6.653,36.743
-0.154,-0.18,0.964,10.132,-1.892,24.109
-0.127,-0.171,0.943,10.986,-0.732,20.142
-0.089,-0.143,0.931,18.982,5.493,14.954
1.643,-0.441,0.477,58.716,77.82,88.501
1.655,-0.596,0.462,84.717,61.035,97.107
1.553,-0.9,0.431,100.83,52.551,104.187
1.441,-1.039,0.456,132.751,19.958,129.883
1.072,-1.283,0.696,145.569,-5.371,153.931
0.816,-1.364,0.891,153.625,-53.894,217.529
0.216,-1.403,1.247,147.766,-63.11,245.178
-0.079,-1.383,1.376,133.789,-49.866,265.015
-0.534,-1.256,1.58,130.676,-40.894,257.263
-0.69,-1.148,1.65,119.69,-28.32,228.699
-0.88,-0.929,1.639,108.276,-15.808,213.867
-0.913,-0.854,1.546,90.088,25.879,180.176
-0.898,-0.738,1.296,88.989,43.884,164.551
-0.876,-0.675,1.185,89.478,48.157,136.292
-0.797,-0.619,0.999,84.595,32.898,119.934
